provider,model,survey,N,created_at,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10
qwen,qwen1.5-72b-chat,valsamoggia,32,2025-05-07T09:33:00Z,7,7,2,7,5,1,6,9,1,3,8,5,5,7,5,9,7,9,2,8,7,9,7,5,6,4,4,3,4,6,8,1,5,9,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,NA,NA,NA,NA,NA,NA
qwen,qwen1.5-72b-chat,zh_thalwil,32,2025-05-07T09:33:02Z,2,6,3,3,3,1,3,5,5,4,1,6,6,3,6,6,6,4,3,6,6,5,6,4,6,7,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,4,2,3,5,1,NA,NA,NA
qwen,qwen1.5-72b-chat,zh_uster,32,2025-05-07T09:33:04Z,2,6,2,2,4,2,2,5,5,3,1,6,5,2,6,6,6,3,2,5,5,6,6,4,6,6,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,3,1,4,2,5,NA,NA,NA
qwen,qwen1.5-72b-chat,zh_winterthur,32,2025-05-07T09:33:06Z,2,7,7,1,6,7,7,2,4,5,2,6,5,6,3,7,4,6,5,5,4,5,6,7,5,6,6,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,2,4,1,3,NA,NA,NA,NA
qwen,qwen1.5-72b-chat,zukunft,32,2025-05-07T09:33:07Z,7,7,1,1,2,6,5,4,1,7,4,7,7,7,1,7,6,7,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,2,5,1,3,4,NA,NA,NA
qwen,qwen2-72b-instruct,acp,44,2025-05-07T09:33:10Z,5,6,10,7,10,8,10,9,8,8,4,5,2,9,8,11,2,5,4,6,7,8,5,9,10,5,10,5,5,9,11,7,6,6,4,6,8,9,7,5,4,7,9,10,5,9,10,7,NA,NA,2,1,4,5,3,NA,NA,NA,NA,NA
qwen,qwen2-72b-instruct,auscj,45,2025-05-07T09:33:13Z,5,6,3,2,6,2,7,2,5,5,7,6,6,6,3,4,6,6,3,6,4,5,5,3,5,6,7,5,6,5,6,4,6,5,3,5,6,4,6,5,4,2,3,5,5,NA,NA,NA,NA,NA,6,5,4,2,7,1,8,3,NA,NA
qwen,qwen2-72b-instruct,bep,45,2025-05-07T09:33:16Z,1,2,7,6,1,2,3,1,1,1,4,1,1,7,3,7,2,1,3,7,4,2,7,5,7,4,3,3,3,6,6,2,6,2,7,3,7,2,1,7,1,7,7,NA,NA,NA,NA,NA,NA,NA,6,7,3,4,2,5,1,NA,NA,NA
qwen,qwen2-72b-instruct,biobanking_mayo_ubc,45,2025-05-07T09:33:18Z,9,10,4,11,11,6,5,8,8,8,8,11,7,1,2,10,7,1,2,5,9,6,11,7,6,10,7,7,11,9,2,4,11,8,7,2,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,7,4,6,3,5,NA,NA,NA
qwen,qwen2-72b-instruct,biobanking_wa,42,2025-05-07T09:33:22Z,9,7,3,10,11,6,5,9,7,8,9,10,7,2,2,10,7,2,2,3,9,10,10,5,7,11,5,6,11,8,3,9,9,8,8,4,5,8,10,2,7,9,8,3,5,8,11,8,7,NA,3,6,5,2,7,4,1,NA,NA,NA
qwen,qwen2-72b-instruct,ccps,42,2025-05-07T09:33:24Z,1,3,3,11,4,2,4,10,11,1,2,5,2,4,11,10,8,11,11,7,1,3,4,3,11,10,6,2,8,11,3,10,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,3,2,1,4,5,NA,NA,NA
qwen,qwen2-72b-instruct,ds_aargau,45,2025-05-07T09:33:26Z,1,7,7,7,2,2,3,1,1,4,4,1,1,7,6,3,7,7,7,1,2,6,7,6,7,2,7,7,1,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,5,1,3,7,2,NA,NA,NA
qwen,qwen2-72b-instruct,ds_bellinzona,44,2025-05-07T09:33:28Z,1,7,7,2,3,3,1,1,3,4,2,1,7,6,4,7,7,7,5,2,6,6,7,7,3,7,4,6,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,4,1,3,5,2,NA,NA,NA
qwen,qwen2-72b-instruct,energy_futures,45,2025-05-07T09:33:31Z,7,4,8,3,9,5,8,5,6,6,8,4,2,8,10,3,8,5,7,3,6,8,9,9,3,7,6,3,7,4,2,9,5,8,2,9,5,8,4,7,3,6,5,7,10,NA,NA,NA,NA,NA,6,7,2,3,9,1,4,5,8,NA
qwen,qwen2-72b-instruct,fnqcj,43,2025-05-07T09:33:34Z,3,4,6,8,3,9,11,4,4,11,2,10,6,2,8,9,7,9,8,10,6,3,2,11,2,2,4,5,3,8,10,3,10,6,8,4,7,7,4,11,2,8,NA,NA,NA,NA,NA,NA,NA,NA,5,3,1,2,4,NA,NA,NA,NA,NA
qwen,qwen2-72b-instruct,forestera,45,2025-05-07T09:33:37Z,4,5,9,9,8,9,10,3,5,10,10,7,6,10,7,6,5,8,10,3,11,6,11,9,3,8,8,7,9,11,11,9,8,9,7,10,9,10,9,7,8,10,6,2,7,NA,NA,NA,NA,NA,6,4,3,7,5,2,1,NA,NA,NA
qwen,qwen2-72b-instruct,fremantle,45,2025-05-07T09:33:39Z,8,2,7,9,7,5,3,5,2,7,3,9,4,9,11,7,11,7,10,6,8,3,8,4,6,6,9,5,10,8,8,4,10,7,11,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,6,3,4,5,1,NA,NA,NA,NA
qwen,qwen2-72b-instruct,gbr,44,2025-05-07T09:33:42Z,7,4,6,7,1,1,4,6,2,7,6,2,1,3,7,7,7,5,5,3,7,7,7,3,5,7,1,3,2,7,7,7,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,3,1,5,7,6,NA,NA,NA
qwen,qwen2-72b-instruct,swiss_health,45,2025-05-07T09:33:43Z,2,7,6,5,6,3,2,6,2,7,7,5,7,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,5,2,3,4,NA,NA,NA,NA
qwen,qwen2-72b-instruct,uppsala_speaks,45,2025-05-07T09:33:45Z,6,6,4,5,6,4,4,7,4,6,5,5,2,5,6,5,3,5,3,6,5,4,4,5,4,2,5,5,5,5,2,5,2,6,3,2,2,6,3,5,2,4,NA,NA,NA,NA,NA,NA,NA,NA,2,6,1,7,4,5,3,NA,NA,NA
qwen,qwen2-72b-instruct,valsamoggia,38,2025-05-07T09:33:48Z,6,7,4,7,5,3,6,8,2,3,9,4,3,7,5,9,7,8,2,8,7,9,8,3,6,4,3,4,4,4,9,2,4,7,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,1,3,NA,NA,NA,NA,NA,NA
qwen,qwen2-72b-instruct,zh_thalwil,43,2025-05-07T09:33:50Z,2,7,2,2,2,1,1,3,4,1,1,7,6,5,7,7,7,1,1,6,6,7,7,3,7,7,1,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,4,2,3,5,1,NA,NA,NA
qwen,qwen2-72b-instruct,zh_uster,45,2025-05-07T09:33:52Z,1,7,1,2,3,1,1,4,5,1,1,7,6,3,7,7,7,1,2,5,6,7,7,3,7,7,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,4,1,2,5,3,NA,NA,NA
qwen,qwen2-72b-instruct,zh_winterthur,45,2025-05-07T09:33:54Z,1,7,7,2,7,7,7,3,4,6,2,7,5,5,3,7,3,6,7,4,3,5,6,7,5,7,7,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,1,3,2,4,NA,NA,NA,NA
qwen,qwen2-72b-instruct,zukunft,43,2025-05-07T09:33:55Z,7,7,1,1,1,6,6,3,1,7,1,7,7,7,1,7,7,7,4,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,3,5,2,4,1,NA,NA,NA
qwen,qwen2.5-72b-instruct,acp,30,2025-05-07T09:33:58Z,6,6,8,7,8,8,9,9,6,8,6,5,3,9,8,9,3,6,4,6,7,7,4,8,9,5,9,5,8,8,10,5,5,7,5,5,8,8,7,5,5,8,9,10,5,9,9,7,NA,NA,3,1,4,5,2,NA,NA,NA,NA,NA
qwen,qwen2.5-72b-instruct,auscj,30,2025-05-07T09:34:01Z,5,5,3,2,5,3,6,2,5,5,6,5,5,5,4,2,6,5,5,6,4,5,5,2,5,6,7,5,5,5,6,5,6,4,4,6,6,4,5,3,3,2,3,4,5,NA,NA,NA,NA,NA,6,4,5,2,7,1,8,3,NA,NA
qwen,qwen2.5-72b-instruct,bep,33,2025-05-07T09:34:04Z,2,2,7,5,1,2,3,2,2,2,4,2,1,6,3,7,2,2,2,6,5,3,7,5,7,3,3,3,3,7,6,2,6,3,6,3,6,2,1,7,1,7,7,NA,NA,NA,NA,NA,NA,NA,7,6,3,5,1,4,2,NA,NA,NA
qwen,qwen2.5-72b-instruct,biobanking_mayo_ubc,30,2025-05-07T09:34:07Z,7,8,5,6,10,4,5,8,6,3,3,10,8,2,2,9,7,2,3,4,9,8,10,8,5,10,7,8,10,9,3,4,9,7,6,2,4,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,7,3,6,2,5,NA,NA,NA
qwen,qwen2.5-72b-instruct,biobanking_wa,30,2025-05-07T09:34:10Z,8,8,5,9,10,6,5,7,7,4,4,10,9,2,2,9,7,3,4,7,9,9,9,7,7,10,7,7,10,8,4,9,9,8,7,3,5,8,10,3,7,8,8,3,7,8,9,8,7,NA,1,4,7,3,6,5,2,NA,NA,NA
qwen,qwen2.5-72b-instruct,ccps,30,2025-05-07T09:34:12Z,2,4,3,8,4,2,4,10,9,2,3,5,3,4,10,8,7,10,10,7,3,4,3,2,10,9,5,3,7,10,3,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,1,4,5,3,2,NA,NA,NA
qwen,qwen2.5-72b-instruct,ds_aargau,30,2025-05-07T09:34:14Z,1,7,7,7,2,3,3,1,2,4,4,2,1,6,6,3,6,7,7,2,2,6,6,6,7,3,7,7,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,1,4,3,2,NA,NA,NA
qwen,qwen2.5-72b-instruct,ds_bellinzona,30,2025-05-07T09:34:16Z,1,7,7,2,3,3,1,1,3,4,2,1,7,5,4,6,7,7,5,2,6,6,6,6,3,7,3,6,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,1,4,3,2,NA,NA,NA
qwen,qwen2.5-72b-instruct,energy_futures,30,2025-05-07T09:34:19Z,6,4,7,4,9,4,8,6,7,6,8,3,2,8,9,3,8,5,7,4,7,8,8,8,4,8,6,3,8,3,2,9,5,8,5,8,6,8,5,7,4,5,6,7,9,NA,NA,NA,NA,NA,8,5,2,7,6,4,3,1,9,NA
qwen,qwen2.5-72b-instruct,fnqcj,30,2025-05-07T09:34:22Z,4,5,6,8,5,4,10,5,7,11,2,9,6,2,7,8,7,8,11,10,7,5,3,10,3,2,4,3,3,7,10,5,11,7,8,5,6,6,4,10,2,7,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,1,3,NA,NA,NA,NA,NA
qwen,qwen2.5-72b-instruct,forestera,30,2025-05-07T09:34:25Z,4,4,8,8,9,7,10,5,6,10,9,6,5,10,7,7,5,8,9,3,9,5,10,8,3,9,7,8,8,10,9,7,9,10,8,10,9,10,9,7,9,8,7,3,8,NA,NA,NA,NA,NA,5,6,2,7,4,3,1,NA,NA,NA
qwen,qwen2.5-72b-instruct,fremantle,30,2025-05-07T09:34:27Z,3,3,4,10,6,5,2,6,2,6,4,8,5,8,9,7,10,5,4,6,8,3,7,4,7,9,8,10,10,9,7,5,10,8,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,5,1,4,6,NA,NA,NA,NA
qwen,qwen2.5-72b-instruct,gbr,30,2025-05-07T09:34:30Z,6,4,6,7,2,2,4,6,3,7,5,3,2,2,7,2,6,4,5,3,7,7,7,2,5,5,2,4,3,7,6,6,3,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,5,7,6,NA,NA,NA
qwen,qwen2.5-72b-instruct,swiss_health,30,2025-05-07T09:34:31Z,4,7,5,4,6,3,3,6,2,7,6,5,7,5,5,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,5,2,3,4,NA,NA,NA,NA
qwen,qwen2.5-72b-instruct,uppsala_speaks,30,2025-05-07T09:34:33Z,6,6,4,4,6,4,4,6,5,6,5,5,3,5,5,5,3,5,2,5,4,3,3,3,4,5,5,5,5,5,3,5,6,5,3,2,2,5,3,4,2,4,NA,NA,NA,NA,NA,NA,NA,NA,3,7,2,6,1,5,4,NA,NA,NA
qwen,qwen2.5-72b-instruct,valsamoggia,30,2025-05-07T09:34:36Z,5,7,2,7,4,4,6,9,3,2,8,4,4,7,5,10,7,9,2,9,8,9,9,2,6,5,3,3,4,7,8,2,5,9,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,2,1,NA,NA,NA,NA,NA,NA
qwen,qwen2.5-72b-instruct,zh_thalwil,30,2025-05-07T09:34:38Z,2,7,3,3,3,1,1,4,4,2,1,6,6,4,6,7,7,2,2,6,6,6,6,3,7,7,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,3,2,4,1,NA,NA,NA
qwen,qwen2.5-72b-instruct,zh_uster,30,2025-05-07T09:34:40Z,2,7,2,2,3,2,2,4,4,2,1,6,5,2,6,7,7,2,2,5,6,6,6,4,7,7,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,1,3,4,2,NA,NA,NA
qwen,qwen2.5-72b-instruct,zh_winterthur,30,2025-05-07T09:34:42Z,2,7,7,2,7,7,7,3,3,6,1,7,5,5,3,7,4,6,6,4,3,5,6,7,4,7,6,3,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,1,4,3,2,NA,NA,NA,NA
qwen,qwen2.5-72b-instruct,zukunft,30,2025-05-07T09:34:43Z,7,7,1,1,1,5,5,3,1,7,2,7,7,7,2,7,6,7,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,2,5,1,4,3,NA,NA,NA
qwen,qwq-plus,acp,31,2025-05-07T09:34:46Z,6,9,10,7,6,7,10,9,8,8,8,3,3,9,8,10,2,6,6,7,8,6,3,8,10,7,7,6,6,9,11,5,8,9,8,7,9,8,8,8,8,7,10,10,7,8,9,7,NA,NA,3,1,2,5,4,NA,NA,NA,NA,NA
qwen,qwq-plus,auscj,31,2025-05-07T09:34:49Z,3,5,3,5,5,3,6,3,5,5,7,6,5,6,4,6,5,6,3,6,3,5,4,5,5,6,6,6,6,4,6,5,5,4,4,6,6,4,5,5,4,6,5,4,5,NA,NA,NA,NA,NA,5,6,4,3,7,1,8,2,NA,NA
qwen,qwq-plus,bep,34,2025-05-07T09:34:52Z,1,2,7,6,1,3,3,1,1,2,4,2,1,6,4,6,2,2,3,6,5,4,7,4,7,4,3,3,3,6,6,2,6,2,6,2,6,1,1,7,1,7,6,NA,NA,NA,NA,NA,NA,NA,6,7,2,5,1,4,3,NA,NA,NA
qwen,qwq-plus,biobanking_mayo_ubc,31,2025-05-07T09:34:55Z,9,8,5,9,11,6,4,9,8,9,9,10,8,1,2,9,8,1,3,6,10,3,10,5,4,10,5,8,11,9,6,7,10,5,5,2,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,5,4,7,3,6,NA,NA,NA
qwen,qwq-plus,biobanking_wa,31,2025-05-07T09:34:58Z,9,8,4,6,11,6,5,10,8,9,9,10,9,2,1,8,8,1,5,7,9,6,10,5,8,10,4,8,11,9,7,8,9,5,6,3,5,9,10,2,7,9,9,3,6,7,10,8,5,NA,1,3,6,4,7,5,2,NA,NA,NA
qwen,qwq-plus,ccps,31,2025-05-07T09:35:00Z,1,5,2,9,4,1,5,10,11,1,3,5,5,3,10,9,5,10,11,7,2,3,6,3,9,10,7,2,7,9,2,9,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,7,1,6,2,5,3,NA,NA,NA
qwen,qwq-plus,ds_aargau,30,2025-05-07T09:35:02Z,1,7,7,7,1,3,3,1,2,4,4,2,1,6,6,3,6,7,7,2,3,6,6,5,6,2,6,6,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,1,2,4,3,NA,NA,NA
qwen,qwq-plus,ds_bellinzona,31,2025-05-07T09:35:05Z,1,7,7,1,3,3,1,2,4,4,2,1,6,6,3,6,7,7,4,2,6,6,6,6,2,6,2,6,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,1,2,4,3,NA,NA,NA
qwen,qwq-plus,energy_futures,30,2025-05-07T09:35:07Z,4,5,9,5,10,5,9,6,6,7,8,5,2,9,10,3,9,5,8,6,5,7,8,9,7,9,6,2,7,4,1,10,7,8,3,9,3,5,5,7,4,6,6,8,10,NA,NA,NA,NA,NA,2,5,7,8,3,6,4,1,9,NA
qwen,qwq-plus,fnqcj,31,2025-05-07T09:35:10Z,2,6,6,8,6,9,11,8,3,12,2,10,6,2,7,9,9,9,12,10,5,6,2,12,2,2,3,2,2,7,10,2,12,6,8,6,6,6,5,11,2,4,NA,NA,NA,NA,NA,NA,NA,NA,5,4,2,3,1,NA,NA,NA,NA,NA
qwen,qwq-plus,forestera,30,2025-05-07T09:35:13Z,3,5,8,7,8,7,10,4,3,10,9,7,5,10,6,7,4,8,10,2,9,4,10,8,2,9,9,9,6,11,10,6,9,10,7,10,9,10,9,8,8,9,8,2,7,NA,NA,NA,NA,NA,2,6,4,7,5,3,1,NA,NA,NA
qwen,qwq-plus,fremantle,31,2025-05-07T09:35:16Z,10,9,9,6,7,1,4,5,3,6,2,8,2,9,11,7,6,7,10,5,9,4,7,7,6,7,8,8,8,9,6,8,11,7,10,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,6,3,2,1,5,NA,NA,NA,NA
qwen,qwq-plus,gbr,31,2025-05-07T09:35:18Z,6,3,5,7,2,2,4,5,3,7,6,2,1,2,7,6,6,4,5,3,7,7,7,2,5,6,2,2,2,7,6,5,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,1,2,6,7,5,NA,NA,NA
qwen,qwq-plus,swiss_health,31,2025-05-07T09:35:19Z,6,6,5,4,6,4,3,5,2,7,6,6,7,6,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,5,2,3,4,NA,NA,NA,NA
qwen,qwq-plus,uppsala_speaks,31,2025-05-07T09:35:22Z,6,6,4,5,6,4,4,7,4,3,5,6,2,6,6,6,5,5,3,5,5,4,3,4,5,2,5,5,5,6,3,6,6,6,3,3,4,6,5,4,3,3,NA,NA,NA,NA,NA,NA,NA,NA,5,7,1,6,2,4,3,NA,NA,NA
qwen,qwq-plus,valsamoggia,30,2025-05-07T09:35:24Z,3,6,3,6,4,2,5,8,2,2,8,3,4,7,5,9,7,10,2,10,7,9,7,4,5,3,3,4,4,5,8,1,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,1,2,NA,NA,NA,NA,NA,NA
qwen,qwq-plus,zh_thalwil,31,2025-05-07T09:35:26Z,1,7,1,3,3,1,2,4,4,2,1,6,6,3,6,7,7,2,2,6,6,5,6,2,6,7,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,5,3,2,4,1,NA,NA,NA
qwen,qwq-plus,zh_uster,31,2025-05-07T09:35:28Z,2,7,1,3,3,1,2,4,5,2,1,6,5,2,6,7,6,2,2,5,6,5,6,3,6,7,2,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,7,5,4,1,3,2,NA,NA,NA
qwen,qwq-plus,zh_winterthur,31,2025-05-07T09:35:30Z,1,7,7,2,7,7,7,3,4,5,1,6,5,4,4,6,3,6,6,5,3,3,6,7,4,6,6,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,5,4,3,1,2,NA,NA,NA,NA
qwen,qwq-plus,zukunft,31,2025-05-07T09:35:31Z,7,7,1,1,1,5,5,3,1,7,2,7,6,6,1,6,6,6,3,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,2,5,3,4,1,NA,NA,NA
xai,grok-2-1212,acp,30,2025-05-07T09:35:35Z,6,7,8,7,7,8,8,10,7,8,6,6,4,9,9,9,4,6,7,7,7,7,4,9,8,6,9,6,7,8,10,5,6,8,6,7,8,9,7,6,7,8,9,9,6,9,9,6,NA,NA,4,1,3,5,2,NA,NA,NA,NA,NA
xai,grok-2-1212,auscj,30,2025-05-07T09:35:38Z,3,5,3,4,5,2,6,2,5,6,6,6,5,6,4,5,6,6,3,6,4,5,5,3,5,6,6,5,5,4,6,4,5,5,3,6,6,4,5,5,5,4,4,3,6,NA,NA,NA,NA,NA,1,4,2,7,5,8,6,3,NA,NA
xai,grok-2-1212,bep,31,2025-05-07T09:35:40Z,1,2,6,6,1,2,4,1,1,1,4,1,1,5,3,6,2,2,3,6,5,3,6,3,6,4,3,2,4,6,5,1,6,2,6,1,6,1,1,6,1,6,6,NA,NA,NA,NA,NA,NA,NA,6,7,2,5,1,4,3,NA,NA,NA
xai,grok-2-1212,biobanking_mayo_ubc,30,2025-05-07T09:35:43Z,8,9,4,6,11,6,4,5,7,7,7,10,7,1,2,9,7,2,3,3,9,6,9,7,3,10,8,8,10,9,4,6,10,5,6,2,7,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,4,1,6,7,5,NA,NA,NA
xai,grok-2-1212,biobanking_wa,30,2025-05-07T09:35:46Z,8,8,5,9,11,6,5,6,8,7,6,10,8,1,1,9,7,1,2,7,9,10,10,7,6,10,9,6,11,9,4,9,9,7,7,3,7,9,10,1,6,9,8,3,7,8,10,8,6,NA,2,5,6,3,7,4,1,NA,NA,NA
xai,grok-2-1212,ccps,30,2025-05-07T09:35:48Z,1,4,2,10,3,2,6,10,10,1,2,7,3,3,10,9,6,9,11,7,2,3,3,2,10,9,5,2,8,10,2,10,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,1,2,4,5,7,NA,NA,NA
xai,grok-2-1212,ds_aargau,30,2025-05-07T09:35:51Z,1,7,7,7,2,2,3,1,1,5,5,2,1,6,6,3,7,7,7,1,1,6,6,7,6,2,7,7,1,1,7,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,3,1,2,4,5,NA,NA,NA
xai,grok-2-1212,ds_bellinzona,30,2025-05-07T09:35:53Z,1,7,7,2,3,3,1,1,4,4,2,1,6,6,3,6,7,7,5,1,6,6,6,6,3,7,2,6,1,6,1,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,6,2,1,5,4,3,NA,NA,NA
xai,grok-2-1212,energy_futures,30,2025-05-07T09:35:56Z,4,5,8,6,9,6,8,5,6,7,8,4,2,8,9,4,8,4,8,6,6,8,8,9,4,9,7,3,6,4,2,9,7,7,3,9,5,7,4,7,5,6,6,7,9,NA,NA,NA,NA,NA,3,9,4,8,5,2,1,7,6,NA
xai,grok-2-1212,fnqcj,30,2025-05-07T09:35:58Z,1,5,5,7,3,8,9,7,1,10,1,9,6,1,6,8,8,7,10,9,7,3,1,12,1,1,2,1,1,6,10,2,10,6,7,6,10,3,5,12,1,4,NA,NA,NA,NA,NA,NA,NA,NA,4,5,2,3,1,NA,NA,NA,NA,NA
xai,grok-2-1212,forestera,30,2025-05-07T09:36:01Z,4,7,9,8,9,7,10,6,5,10,9,6,6,9,6,7,5,9,9,3,8,5,10,9,3,9,8,8,8,10,10,8,9,9,8,10,10,10,9,7,8,9,8,2,7,NA,NA,NA,NA,NA,7,3,5,1,4,6,2,NA,NA,NA
xai,grok-2-1212,fremantle,30,2025-05-07T09:36:04Z,6,4,5,10,8,7,3,6,4,7,5,7,7,7,8,8,10,7,5,7,8,7,8,6,8,8,8,8,9,10,9,6,8,9,5,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,2,5,3,1,6,NA,NA,NA,NA
xai,grok-2-1212,gbr,30,2025-05-07T09:36:06Z,6,3,6,7,1,1,3,5,2,7,6,2,1,1,6,6,6,5,6,2,7,7,7,2,5,5,1,2,2,7,6,6,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,6,7,5,4,NA,NA,NA
xai,grok-2-1212,swiss_health,30,2025-05-07T09:36:07Z,5,6,5,4,6,3,3,5,2,6,6,5,6,5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,3,4,6,NA,NA,NA,NA
